smiles,IC50
OC1C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O)C(O)=C5)C(OC(=O)C6=CC(O)=C(O)C(O)=C6)C1O,31200
OC1=CC(=CC(O)=C1O)C(=O)OCC2OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C2OC(=O)C6=CC(O)=C(O)C(O)=C6,29700
OC1COC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC=C(O)C(O)=C4)C(OC(=O)C5=CC(O)=C(O)C(O)=C5)C1O,30600
OCC1OC(OC=2C(O)=C3C(=CC(O)=CC3=O)OC2C4=CC=C(O)C(O)=C4)C(O)C(O)C1O,139000
CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C4=CC=C(O)C(O)=C4)C(O)C(O)C1O,167000
CC(C)CC1NC(=O)C2CCCN2C(=O)C(NC(=O)C3=CSC(CNC(=O)C4=CSC(=N4)C(CCC(N)=O)NC1=O)=N3)C(C)C,4100000
CC(C)CC1NC(=O)C2CCCN2C(=O)C(NC(=O)C3=CSC(CNC(=O)C4=CSC(=N4)C(CCC(N)=O)NC1=O)=N3)C(C)C,5000000
COC(=O)C(O)=CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1,100000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1,100000
OC(=O)C(O)=CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,100000
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,100000
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,100000
FC(F)(F)C1=CC=C(C=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(C=C3)C(F)(F)F,100000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,100000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,99000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1Cl,100000
CC1=CC(=CC=C1Cl)C(=O)C=C(O)C(O)=O,94000
COC(=O)C(O)=CC(=O)C1=CC=CC(CC2=CC=CC=C2F)=C1,26000
CC(C)(C)OC(=O)N1CCC(CC1)NC(=O)C(O)=CC(=O)C2=CC=C(F)C=C2,100000
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,100000
COC(=O)C(O)=CC(=O)C1=CC=C(F)C=C1,100000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1F,100000
COC(=O)C(O)=CC(=O)C1=CC=CC=C1F,100000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)OC3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,91000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)N3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,56000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)NC3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,23000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)NC3CCC(CC3)NC(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,100000
CCCCCC12CCC(CC1)(CC2)C(=O)NC3=CC=CC(=C3)C(=O)CC(=O)C(O)=O,14000
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,53000
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,26000
FC(F)(F)C1=CC=C(C=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(C=C3)C(F)(F)F,25000
OC(=O)C(O)=CC(=O)C1=CC=C(C=C1)C(F)(F)F,33000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,100000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,30000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1Cl,17000
COC(=O)C(O)=CC(=O)C1=CC=CC(NC(=O)OCC2=CC=CC=C2)=C1,7000
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,88000
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,35500
FC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC=C3F,55000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1F,58000
COC(=O)C(O)=CC(=O)C1=CC=CC=C1F,100000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)OC3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,3000
COC(=O)C(O)=CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1,14000
COC(=O)C(O)=CC(=O)C1=CC=CC(NC(=O)OCC2=CC=CC=C2)=C1,99000
COC(=O)C(O)=CC(=O)C1=CC=C(OC)C(OCC2=CC=CC=C2)=C1,100000
OC(=O)C(O)=CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1,19000
FC(F)(F)C1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=C(C=C3)C(F)(F)F,41000
COC(=O)C(O)=CC(=O)C1=CC=C(OC)C(OCC2=CC=CC=C2)=C1,16000
CCCCCC12CCC(CC1)(CC2)C(=O)NC3=CC=CC(=C3)C(=O)CC(=O)C(O)=O,100000
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,100000
OC(=O)C(O)=CC(=O)C1=CC=C(C=C1)C(F)(F)F,100000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,92000
COC(=O)C(O)=CC(=O)C1=CC=CC(=C1)N(CC2=CC=CC=C2)CC3=CC=CC=C3,100000
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,100000
FC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=CC=C3F,100000
OC(=O)C(O)=CC(=O)C1=CC=CC=C1,24200
COC1=CC=CC(=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC(OC)=C3,26000
COC1=CC=CC(=C1)C(=O)C=C(O)C(O)=O,27000
CC1=CC(=CC=C1Cl)C(=O)C=C(O)C(O)=O,4700
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,29000
COC(=O)C(O)=CC(=O)C1=CC=C(F)C=C1,100000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)NC3CCC(CC3)NC(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,7000
FC(F)(F)C1=CC=C(C=C1)C(=O)CC(=O)C(=O)NC2CCC(CC2)NC(=O)C(=O)CC(=O)C3=CC=C(C=C3)C(F)(F)F,100000
OC(=O)C(O)=CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,45000
COC(=O)C(O)=CC(=O)C1=CC=CC(=C1)N(CC2=CC=CC=C2)CC3=CC=CC=C3,100000
O=C(CC(=O)C1=CC=CC(OCC2=CC=CC=C2)=C1)C(=O)N3CCN(CC3)C(=O)C(=O)CC(=O)C4=CC=CC(OCC5=CC=CC=C5)=C4,1800
COC1=CC=CC(=C1)C(=O)C=C(O)C(O)=O,100000
FC1=CC=C(C=C1)C(=O)CC(=O)C(=O)N2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=C(F)C=C3,100000
CC(C)(C)OC(=O)N1CCC(CC1)NC(=O)C(O)=CC(=O)C2=CC=C(F)C=C2,100000
COC1=CC=C(C=C1OCC2=CC=CC=C2)C(=O)C=C(O)C(O)=O,55000
ClC1=CC=CC=C1C(=O)CC(=O)C(=O)NC2CCN(CC2)C(=O)C(=O)CC(=O)C3=CC=CC=C3Cl,31000
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,120000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,14000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,44000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,4000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,4400
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,2300
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,135000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,333000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,135000
OC(=CC(=O)C1=CNC2=CC=C(Cl)C=C12)C3=NN=NN3,2100
OC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,111000
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,111000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,2300
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,3900
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,14000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,21000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,26000
OC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,56000
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,2100
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,2700
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,5200
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,3000
OC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,333000
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,333000
OC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,166000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,6400
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC=C(Cl)C=C2C1=O,3300
OC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,17000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(Cl)C=C3C1=O,333000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,333000
OC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,37000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,32000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,1300
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,2300
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,1800
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,5200
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(Cl)C=CC=C3C1=O,333000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=C(F)C=CC=C3C1=O,16000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(=CC=C3C1=O)N4CCCC4,110000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,1200
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(F)=CC=C3C1=O,333000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=CC=C3C1=O,14000
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=CC=C3C1=O,3600
CCOC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC=C(F)C=C3C1=O,333000
OC(=O)C(O)=CC(=O)C1=CN(CC2=CC=C(F)C=C2)C3=CC(Cl)=C(Cl)C=C3C1=O,11000
CCOC(=O)C(O)=CC(=O)C1=CNC2=CC(Cl)=CC=C2C1=O,224000
OC(=O)C=1C=C(NN1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C1=CC(=NO1)C2=CC=CC(OCC3=CC=CC=C3)=C2,81000
ONC(=O)C=1C=C(ON1)C2=CC=CC(OCC3=CC=CC=C3)=C2,27000
OC(=O)C1=CC(=NS1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
COC(=O)C=1C=C(NN1)C2=CC=C(C=C2)[N+]([O-])=O,100000
OC(=O)C=1C=C(NN1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C1=CC(=NO1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C1=CSN=C1C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
COC(=O)C=1C=C(NN1)C2=CC=C(C=C2)[N+]([O-])=O,100000
OC(=O)C=1C=C(ON1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C1=CC(=NS1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C=1C=C(NN1)C2=CC=C(C=C2)[N+]([O-])=O,100000
ONC(=O)C=1C=C(ON1)C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C=1C=C(NN1)C2=CC=C(C=C2)[N+]([O-])=O,100000
OC(=O)C=1C=C(ON1)C2=CC=CC(OCC3=CC=CC=C3)=C2,68000
OC(=O)C=1C=C(ON1)C2=CC=C(C=C2)[N+]([O-])=O,97000
OC(=O)C1=CSN=C1C2=CC=CC(OCC3=CC=CC=C3)=C2,100000
OC(=O)C=1C=C(ON1)C2=CC=C(C=C2)[N+]([O-])=O,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(OC3=CC=C(F)C(Cl)=C3)=CC=C12,86900
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(SC3=CC=CC=C3)=CC(=O)C12,4600
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C3=CC=NC=C3,77600
CCN1C=C(C(O)=O)C(=O)C2=CC(NC3=CC=CC(Cl)=C3F)=CC=C12,38000
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)NC3=CC=CC=C3,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(C=CC3=CC=CC=C3)=CC=C12,71900
OCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,73900
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,18700
OCCN1C=C(C(O)=O)C(=O)C2=CC(SC3=CC=CC=C3)=CC=C12,4800
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C3=CC=NC=C3,100000
OCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,16600
OCCN1C=C(C(O)=O)C(=O)C2=CC(OC3=CC=C(F)C(Cl)=C3)=CC=C12,100000
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(NC3=CC=C(F)C(Cl)=C3)=CC(=O)C12,2100
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(NC3=CC=CC(Cl)=C3F)=CC(=O)C12,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C3=CC=CC=C3,100000
CCN1C=C(C(O)=O)C(=O)C2=CC(NC3=CC=CC(Cl)=C3F)=CC=C12,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(NC3=CC=CC(Cl)=C3F)=CC=C12,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)NC3=CC=CC=C3,100000
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
OCCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,1300
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C3=CC=CC=C3,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(SC3=CC=CC=C3)=CC=C12,18500
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(SC3=CC=CC=C3)=CC(=O)C12,1600
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C3=CC=NC=C3,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(NC(=O)C3=CC=CC=C3)=CC=C12,100000
OCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(OC3=CC=C(F)C(Cl)=C3)=CC=C12,100000
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C=CC(=O)C12,43700
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(NC3=CC=CC(Cl)=C3F)=CC(=O)C12,9700
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,54900
CN(C)CCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,10800
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C(NC3=CC=CC(Cl)=C3F)=CC(=O)C12,100000
OCCCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
COCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,5600
CCN1C=C(C(O)=O)C(=O)C=2C(=O)C=CC(=O)C12,58700
OCCN1C=C(C(O)=O)C(=O)C2=CC(=CC=C12)C(=O)C3=CC=C(Cl)C=C3Cl,100000
OCCN1C=C(C(O)=O)C(=O)C2=CC(NC(=O)C3=CC=CC=C3)=CC=C12,100000
CCN1C=C(C(O)=O)C(=O)C2=CC(NC3=CC=CC(Cl)=C3F)=CC=C12,100000
COCCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,16500
OCCN1C=C(C(O)=O)C(=O)C2=CC(C=CC3=CC=CC=C3)=CC=C12,100000
CN(C)CCN1C=C(C(O)=O)C(=O)C2=CC(CC3=CC=C(Cl)C=C3Cl)=CC=C12,24100
OCCN1C=C(C(O)=O)C(=O)C2=CC(NC3=CC=CC(Cl)=C3F)=CC=C12,100000
OC(=O)C=CC1=CC=C(O)C(O)=C1,2800
OC(=O)CC1=C(O)C(O)=CC=C1C=CC(O)=O,1090
OC(=O)C=CC1=CC=C(O)C(O)=C1,24000
OC(=O)C=CC1=CC=C(O)C(O)=C1,2800
OC(=O)CC1=C(O)C(O)=CC=C1C=CC(O)=O,1340
OC1=C(C(OC1=O)C2=CC=C(F)C=C2)C3=CC=C(O)C=C3,300000
OC1=C(C(OC1=O)C2=CC=C(OCC3=CC=CC=C3)C=C2)C4=CC=C(O)C=C4,300000
OC1=C(C(OC1=O)C2=CC=C(O)C=C2)C3=CC=C(O)C=C3,220000
OC1=C(C(OC1=O)C2=CC=C(O)C=C2)C3=CC=C(F)C=C3,300000
OC1=C(C(OC1=O)C2=CC(O)=CC(O)=C2)C3=CC=C(F)C=C3,92000
OC1=C(C(OC1=O)C2=CC=C(OCC3=CC=CC=C3)C(OCC4=CC=CC=C4)=C2)C5=CC=C(F)C=C5,10000
OC1=C(C(OC1=O)C2=CC(OCC3=CC=CC=C3)=CC(OCC4=CC=CC=C4)=C2)C5=CC=C(O)C=C5,300000
OC1=C(C(OC1=O)C2=CC=CC=C2)C3=CC=C(O)C=C3,300000
OC1=C(C(OC1=O)C2=CC=C(OCC3=CC=CC=C3)C=C2)C4=CC=C(F)C=C4,300000
OC1=C(C(OC1=O)C2=CC(OCC3=CC=CC=C3)=CC(OCC4=CC=CC=C4)=C2)C5=CC=C(F)C=C5,30000
OC1=C(C(OC1=O)C2=CC(O)=CC(O)=C2)C3=CC=C(O)C=C3,22000
OC1=C(C(OC1=O)C2=CC=C(O)C(O)=C2)C3=CC=C(O)C=C3,9200
OC1=C(COC1=O)C2=CC=C(O)C=C2,3600
ClC1=CC=C(NC(=O)C2=CC(=C(SCC3=CC=CC=C3)C=C2Cl)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4)C=C1,100000
ClC1=CC(SCC2=CC=CC=C2)=C(C=C1C(=O)NC3=CC=CC=C3)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4,73000
NC(=O)C1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC4=CC=CC=C4C(=O)N3,100000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2CC4=CC=CO4)C=5C=CSC5,8000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2CC4=CC=CC=C4)C5=CC=C(Cl)C=C5,6000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=CSC3C(=O)N2CC4=CC=CO4,62000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=CSC3C(=O)N2CC4=CC=CC=C4,53000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=CC=CC=C3C(=O)N2CC4=CC=CO4,78000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=NNC=C3C(=O)N2N,100000
CC=1SC=2N=C(NS(=O)(=O)C3=CC(C)=C(Cl)C=C3S)N(N)C(=O)C2C1C,55000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2N)C(C)(C)C,60000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC=4C=CSC4C(=O)N3,70000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC4=CSC=C4C(=O)N3,78000
COC1=CC=C(NC(=O)C2=CC(=C(SCC3=CC=CC=C3)C=C2Cl)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4)C=C1,93000
CC1=CC=C(NC(=O)C2=CC(=C(SCC3=CC=CC=C3)C=C2Cl)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4)C=C1,77000
ClC1=CC(SCC2=CC=CC=C2)=C(C=C1C(=O)NC3=CC=CC=C3)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4,36000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC4=CC=CC=C4C(=O)N3,83000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2CC4=CC=CC=C4)C5=CC=CC=C5,6000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=CSC3C(=O)N2CC4=CC=CO4,53000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=CSC=C3C(=O)N2CC4=CC=CC=C4,31000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=NNC=C3C(=O)N2N,100000
CC1=CSC=2N=C(NS(=O)(=O)C3=CC(C)=C(Cl)C=C3S)N(N)C(=O)C12,81000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2N)C(C)(C)C,35000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=CSC3C(=O)N2N,53000
COC=1C=C2N=C(NS(=O)(=O)C3=CC(C)=C(Cl)C=C3S)N(N)C(=O)C2=CC1OC,100000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC(N)=NN2,4790
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=CC=CC=C3C(=O)N2N,100000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC4=CSC=C4C(=O)N3,100000
COC1=CC=C(NC(=O)C2=CC(=C(SCC3=CC=CC=C3)C=C2Cl)S(=O)(=O)NC4=NC5=CC=CC=C5C(=O)N4)C=C1,100000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=C(SC3C(=O)N2CC4=CC=CC=C4)C(C)(C)C,22000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC=3C=CSC3C(=O)N2N,65000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC4=CC(Cl)=CC=C4C(=O)N3,33000
CC1=CC(=C(S)C=C1Cl)S(=O)(=O)NC2=NC3=CC=CC=C3C(=O)N2CC4=CC=CO4,42000
CC1=CC(=C(SCC2=CC=CC=C2)C=C1Cl)S(=O)(=O)NC3=NC(=O)C4=CC=CC=C4N3C,100000
